"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"bpred_bimod.jr_hits",157,154,156,156," total number of address-predicted hits for JR's",154,157,3,1.25830573921179,0.419435246403931
"bpred_bimod.ras_hits.PP",123,120,122,122," total number of RAS hits",120,123,3,1.25830573921179,0.419435246403931
"ul2.accesses",982,979,980,980," total number of accesses",979,982,3,1.25830573921179,0.419435246403931
"ul2.hits",456,453,454,454," total number of hits",453,456,3,1.25830573921179,0.419435246403931
"total_dcache2_access",982,979,980,980," total number accesses of dcache2",979,982,3,1.25830573921179,0.419435246403931
"dcache2_power_cc2",2066.6659,2060.3522,2062.4568,2062.4568," total power usage of dcache2_cc2",2060.3522,2066.6659,6.31370000000015,2.64818390017894,0.419434547124329
"bpred_bimod.ras_rate.PP",0.6308,0.6154,0.6256,0.6256," RAS prediction rate (i.e., RAS hits/used RAS)",0.6154,0.6308,0.0154000000000001,0.0064505813691481,0.418868920074549
"bpred_bimod.bpred_jr_rate",0.5065,0.4968,0.5032,0.5032," JR address-prediction rate (i.e., JR addr-hits/JRs seen)",0.4968,0.5065,0.00969999999999993,0.00405986452975955,0.418542735026761
"ul2.miss_rate",0.5356,0.5373,0.5367,0.5367," miss rate (i.e., misses/ref)",0.5356,0.5373,0.00170000000000003,0.000708872343937902,0.416983731728169
"sim_num_insn",9325,9325,9325,9325," total number of instructions committed",9325,9325,0,0,NA
"sim_num_refs",2209,2209,2209,2209," total number of loads and stores committed",2209,2209,0,0,NA
"sim_num_loads",1317,1317,1317,1317," total number of loads committed",1317,1317,0,0,NA
"sim_num_stores",892,892,892,892," total number of stores committed",892,892,0,0,NA
"sim_num_branches",1893,1893,1893,1893," total number of branches committed",1893,1893,0,0,NA
"sim_elapsed_time",1,1,1,1," total simulation time in seconds",1,1,0,0,NA
"sim_inst_rate",9325,9325,9325,9325," simulation speed (in insts/sec)",9325,9325,0,0,NA
"sim_IPB",4.926,4.926,4.926,4.926," instruction per branch",4.926,4.926,0,0,NA
"bpred_bimod.updates",1893,1893,1893,1893," total number of updates",1893,1893,0,0,NA
"bpred_bimod.jr_seen",310,310,310,310," total number of JR's seen",310,310,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",34,34,34,34," total number of address-predicted hits for non-RAS JR's",34,34,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",115,115,115,115," total number of non-RAS JR's seen",115,115,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.2957,0.2957,0.2957,0.2957," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.2957,0.2957,0,0,NA
"bpred_bimod.used_ras.PP",195,195,195,195," total number of RAS predictions used",195,195,0,0,NA
"il1.replacements",84,84,84,84," total number of replacements",84,84,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.writebacks",84,84,84,84," total number of writebacks",84,84,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.misses",526,526,526,526," total number of misses",526,526,0,0,NA
"ul2.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"ul2.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"ul2.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.misses",11,11,11,11," total number of misses",11,11,0,0,NA
"itlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",0.001,0.001,0.001,0.001," miss rate (i.e., misses/ref)",0.001,0.001,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.misses",17,17,17,17," total number of misses",17,17,0,0,NA
"dtlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_issue_power",34.7002,34.7002,34.7002,34.7002," average power of issue unit per cycle",34.7002,34.7002,0,0,NA
"avg_total_power_cycle",71.7882,71.7882,71.7882,71.7882," average total power per cycle",71.7882,71.7882,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"bpred_power_cc2",4281.1391,4281.1391,4281.1391,4281.1391," total power usage of bpred unit_cc2",4281.1391,4281.1391,0,0,NA
"total_bpred_access",1893,1893,1893,1893," total number accesses of bpred unit",1893,1893,0,0,NA
"max_rename_access",4,4,4,4," max number accesses of rename unit",4,4,0,0,NA
"max_window_access",16,16,16,16," max number accesses of instruction window",16,16,0,0,NA
"max_lsq_access",4,4,4,4," max number accesses of load/store queue",4,4,0,0,NA
"max_icache_access",4,4,4,4," max number accesses of icache",4,4,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"max_resultbus_access",6,6,6,6," max number accesses of resultbus",6,6,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",65536,65536,65536,65536," program text (code) size in bytes",65536,65536,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",743728,743728,743728,743728," program init'ed `.data' and uninit'ed `.bss' size in bytes",743728,743728,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831846480,4831846480,4831846480,4831846480," program entry point (initial PC)",4831846480,4831846480,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",18,18,18,18," total number of pages allocated",18,18,0,0,NA
