0,-327164.279804224,4471489.19216202
0,-327232.140264966,4471618.16496951
1,-327397.308450557,4471955.03654885
2,-327195.082123096,4471970.99301974
4,-327452.273389643,4472009.68317497
4,-327462.290079274,4472478.43761784
6,-327035.251061422,4470965.81280521
6,-327063.454074454,4470971.82925969
7,-327130.965220207,4471635.98766232
8,-327148.982324758,4471921.63769789
9,-327042.184218126,4471942.49414249
11,-327054.493159983,4471981.23915013
12,-326971.375032832,4471776.36633342
13,-326946.612624829,4472330.89016653
13,-326937.33036439,4472355.58957904
14,-326936.501818018,4472398.6817298
15,-326942.393957931,4472451.69771312
16,-326931.58592993,4472577.28049832
18,-326925.597488055,4472125.08000151
19,-326893.817952263,4472720.36611793
19,-326915.349220933,4472752.68696343
20,-326925.833845753,4472803.84813041
21,-326906.34187708,4472954.90545967
22,-326910.614674896,4473036.13742662
24,-326868.923022074,4471896.03671003
25,-326853.123877279,4472254.00617396
25,-326854.821292958,4472551.86444817
26,-326853.306856021,4472590.22182192
27,-326885.683259625,4472751.91584456
28,-326892.238767574,4473057.55400353
30,-326840.330160473,4471811.61336898
30,-326791.542543621,4471960.39775412
31,-326833.478402238,4472020.56609933
32,-326826.250670803,4472034.86855597
34,-326807.218816309,4472211.61289982
34,-326765.351265751,4472598.95029195
36,-326740.800768103,4470928.85060798
36,-326760.78342675,4471894.33457282
37,-326758.859087086,4471914.28650315
38,-326738.655186004,4471925.4788013
40,-326747.385895589,4472544.60515206
40,-326731.273368686,4472567.50912685
42,-326680.054934635,4471913.76956696
42,-326689.8730767,4471930.95187555
43,-326675.305752167,4471949.55353396
45,-326660.751907824,4472027.56297614
45,-326619.737497038,4472268.4403744
46,-326634.208193955,4472603.25147636
48,-326565.634420905,4471290.85245812
48,-326530.303035404,4471494.91785554
49,-326557.687905389,4471719.81418453
50,-326602.305072524,4471973.29312926
52,-326580.937987265,4472120.20183267
52,-326600.473019464,4472966.75740539
54,-326468.421675896,4471664.42606883
54,-326457.374421326,4471900.54755141
55,-326519.016072307,4472154.16185878
55,-326487.180373678,4472220.70144255
56,-326490.120081902,4472501.00742666
57,-326513.068811735,4472994.92251463
58,-326527.358136885,4473013.38243128
60,-326439.088503801,4471642.63070646
60,-326440.025097304,4471708.514305
61,-326450.031694555,4471864.93850577
64,-326438.794131038,4471935.68503609
64,-326451.55428101,4472316.67559233
66,-326389.393489765,4471659.6079396
66,-326417.891273251,4471673.99016261
67,-326409.685036036,4471678.49884917
68,-326401.994139642,4471686.21781765
69,-326436.651693071,4471896.92802861
71,-326428.500425421,4472019.71361748
72,-326252.13396428,4471337.87656285
72,-326270.598311685,4471393.28689081
72,-326374.39497641,4471658.07942381
73,-326358.184708992,4471680.2977263
74,-326353.320696998,4471715.24666126
76,-326259.898123707,4472169.88346742
76,-326297.126219434,4472233.54301372
78,-326067.115134805,4471802.09247561
80,-326171.71078038,4472034.1922368
80,-325969.659227434,4472110.75947597
81,-325946.176145572,4472501.29523939
81,-325993.496241008,4472518.11111691
82,-326097.688702561,4472576.89361377
84,-325911.165607338,4471789.09051928
84,-325935.437351577,4471977.59617219
86,-325897.166876208,4472102.49249716
86,-325931.469583778,4472227.77992758
