944.679,980.623,0,0
971.631,979.343,0,1
945.606,980.931,0,2
944.593,981.038,0,3
968.934,983.978,0,4
995.784,980.975,0,5
954.349,978.66,0,6
948.55,981.698,0,7
953.141,979.821,0,8
967.684,981.101,0,9
956.903,981.269,0,10
963.856,981.061,0,11
963.631,981.073,0,12
971.639,979.345,0,13
963.587,981.061,0,14
953.412,981.343,0,15
963.573,981.054,0,16
953.099,981.336,0,17
965.491,981.276,0,18
954.909,978.823,0,19
972.747,980.697,0,20
940.937,980.49,0,21
960.535,981.311,0,22
971.587,979.336,0,23
951.433,978.562,0,24
943.909,980.872,0,25
960.547,981.306,0,26
953.394,981.341,0,27
954.702,977.645,0,28
945.474,979.821,0,29
948.895,982.397,0,30
960.589,981.301,0,31
953.478,981.35,0,32
977.755,980.488,0,33
945.171,979.839,0,34
948.881,982.392,0,35
960.551,981.29,0,36
977.737,980.492,0,37
948.783,981.667,0,38
961.845,980.996,0,39
955.587,978.981,0,40
958.681,980.068,0,41
971.563,980.737,0,42
963.653,981.077,0,43
957.395,980.336,0,44
945.139,982.334,0,45
949.513,980.268,0,46
945.149,982.336,0,47
954.612,977.648,0,48
948.901,982.388,0,49
977.739,980.49,0,50
963.818,981.038,0,51
949.226,980.212,0,52
955.643,978.977,0,53
958.853,980.042,0,54
977.763,980.485,0,55
955.165,979.023,0,56
957.274,980.352,0,57
956.329,979.112,0,58
963.846,981.096,0,59
977.725,980.492,0,60
963.591,981.066,0,61
963.649,981.098,0,62
970.654,979.548,0,63
964.175,981.07,0,64
977.721,980.492,0,65
963.575,981.056,0,66
948.901,982.395,0,67
963.784,981.073,0,68
971.202,979.487,0,69
964.101,981.068,0,70
963.027,981.04,0,71
962.485,981.14,0,72
948.887,982.388,0,73
945.036,982.318,0,74
963.577,981.054,0,75
971.156,979.49,0,76
945.482,979.849,0,77
948.899,982.392,0,78
953.43,981.339,0,79
971.242,979.487,0,80
948.626,981.677,0,81
952.457,979.499,0,82
953.462,981.334,0,83
948.718,981.67,0,84
953.424,981.355,0,85
961.821,983.087,0,86
967.255,981.14,0,87
948.911,982.392,0,88
953.534,981.332,0,89
707.764,999.895,0,90
949.196,980.275,0,91
948.293,980.919,0,92
949.306,980.278,0,93
963.651,981.096,0,94
960.543,981.306,0,95
966.218,980.889,0,96
943.953,980.833,0,97
953.522,981.341,0,98
960.523,981.308,0,99
963.633,981.075,0,100
963.593,981.066,0,101
966.294,980.889,0,102
946.316,979.667,0,103
953.494,981.341,0,104
962.441,981.133,0,105
963.565,981.054,0,106
963.657,981.098,0,107
953.528,981.339,0,108
962.505,981.145,0,109
963.569,981.056,0,110
963.378,981.042,0,111
963.583,981.056,0,112
963.555,981.049,0,113
964.464,980.7,0,114
943.901,980.877,0,115
953.482,981.35,0,116
963.776,981.096,0,117
963.583,981.059,0,118
966.252,980.886,0,119
961.833,980.723,0,120
920.887,982.605,0,121
953.299,981.073,0,122
954.642,977.664,0,123
967.022,980.872,0,124
971.595,979.333,0,125
962.369,980.76,0,126
920.875,982.586,0,127
953.412,981.129,0,128
957.635,981.276,0,129
972.711,980.504,0,130
963.611,981.063,0,131
963.661,981.075,0,132
948.628,981.688,0,133
963.605,981.075,0,134
963.569,981.054,0,135
920.921,982.607,0,136
948.77,981.67,0,137
953.727,979.632,0,138
958.565,980.779,0,139
963.613,981.075,0,140
974.364,980.35,0,141
975.829,980.592,0,142
920.903,982.591,0,143
944.856,980.632,1,0
971.691,979.326,1,1
945.526,980.933,1,2
944.729,981.038,1,3
968.898,983.978,1,4
994.939,981.005,1,5
954.457,978.681,1,6
948.606,981.688,1,7
953.091,979.821,1,8
967.233,981.145,1,9
956.63,981.28,1,10
963.838,981.056,1,11
963.75,981.073,1,12
971.742,979.324,1,13
963.459,981.045,1,14
953.426,981.343,1,15
963.384,981.042,1,16
952.884,981.355,1,17
965.602,981.25,1,18
954.708,978.825,1,19
972.263,980.711,1,20
941.234,980.541,1,21
960.561,981.304,1,22
971.744,979.322,1,23
951.076,978.569,1,24
943.933,980.821,1,25
960.547,981.292,1,26
953.47,981.35,1,27
954.644,977.629,1,28
945.564,979.851,1,29
948.943,982.381,1,30
960.551,981.292,1,31
953.45,981.355,1,32
977.793,980.49,1,33
945.395,979.863,1,34
949.081,982.376,1,35
960.3,981.313,1,36
977.699,980.49,1,37
948.64,981.632,1,38
961.811,980.996,1,39
955.468,978.981,1,40
958.609,980.082,1,41
971.577,980.725,1,42
963.758,981.073,1,43
957.341,980.362,1,44
945.311,982.329,1,45
949.796,980.264,1,46
945.678,982.32,1,47
954.676,977.601,1,48
949.132,982.376,1,49
977.264,980.539,1,50
963.874,981,1,51
949.019,980.231,1,52
955.288,978.979,1,53
958.843,980.045,1,54
977.689,980.492,1,55
955.165,978.977,1,56
957.623,980.394,1,57
955.862,979.058,1,58
964.175,981.082,1,59
977.709,980.492,1,60
963.553,981.052,1,61
963.579,981.126,1,62
970.74,979.651,1,63
964.538,981.08,1,64
977.693,980.492,1,65
963.099,981.035,1,66
948.895,982.383,1,67
963.687,981.052,1,68
971.266,979.487,1,69
964.554,981.077,1,70
962.824,981.033,1,71
962.339,981.101,1,72
949.102,982.376,1,73
945.141,982.334,1,74
963.33,981.063,1,75
971.238,979.499,1,76
945.829,979.888,1,77
948.987,982.381,1,78
953.673,981.336,1,79
971.262,979.487,1,80
948.77,981.663,1,81
952.523,979.501,1,82
953.626,981.329,1,83
948.682,981.642,1,84
953.366,981.373,1,85
963.059,983.159,1,86
966.948,981.143,1,87
949.007,982.381,1,88
953.749,981.334,1,89
707.672,999.9,1,90
949.37,980.271,1,91
948.74,980.914,1,92
949.306,980.278,1,93
963.551,981.101,1,94
960.519,981.294,1,95
966.354,980.889,1,96
943.953,980.828,1,97
953.759,981.341,1,98
960.541,981.297,1,99
963.619,981.07,1,100
963.593,981.066,1,101
966.342,980.889,1,102
946.088,979.704,1,103
953.803,981.341,1,104
962.329,981.108,1,105
963.164,981.035,1,106
963.418,981.101,1,107
953.685,981.334,1,108
962.389,981.112,1,109
963.34,981.042,1,110
963.254,981.04,1,111
963.517,981.047,1,112
963.234,981.038,1,113
963.848,980.772,1,114
943.953,980.854,1,115
953.374,981.364,1,116
964.056,981.122,1,117
963.332,981.042,1,118
966.326,980.886,1,119
961.839,980.702,1,120
920.871,982.579,1,121
953.207,981.035,1,122
954.626,977.631,1,123
967.106,980.872,1,124
971.71,979.312,1,125
961.801,980.728,1,126
920.773,982.514,1,127
953.327,981.096,1,128
957.991,981.224,1,129
972.145,980.539,1,130
963.565,981.054,1,131
963.818,981.068,1,132
948.744,981.67,1,133
963.657,981.073,1,134
963.36,981.042,1,135
920.801,982.532,1,136
948.7,981.651,1,137
953.693,979.646,1,138
958.506,980.791,1,139
963.619,981.08,1,140
974.039,980.408,1,141
976.319,980.567,1,142
920.809,982.528,1,143
945.028,980.63,2,0
971.657,979.303,2,1
945.361,980.94,2,2
944.731,981.04,2,3
968.967,983.978,2,4
994.713,981.007,2,5
954.401,978.699,2,6
948.642,981.674,2,7
953.075,979.807,2,8
967.056,981.15,2,9
956.841,981.332,2,10
963.581,981.04,2,11
963.898,981.075,2,12
971.627,979.294,2,13
962.915,981.028,2,14
953.331,981.369,2,15
962.867,981.026,2,16
953.117,981.383,2,17
965.836,981.229,2,18
954.256,978.802,2,19
972.012,980.718,2,20
941.274,980.55,2,21
960.523,981.292,2,22
971.655,979.303,2,23
951.239,978.566,2,24
943.624,980.784,2,25
960.316,981.311,2,26
953.361,981.366,2,27
954.736,977.566,2,28
945.831,979.881,2,29
949.184,982.371,2,30
960.531,981.292,2,31
953.345,981.369,2,32
977.791,980.492,2,33
945.676,979.891,2,34
949.34,982.381,2,35
960.22,981.32,2,36
977.5,980.511,2,37
948.429,981.576,2,38
961.546,980.991,2,39
955.212,978.984,2,40
958.518,980.098,2,41
971.706,980.723,2,42
963.956,981.096,2,43
957.635,980.397,2,44
945.877,982.32,2,45
949.834,980.31,2,46
945.949,982.318,2,47
954.792,977.536,2,48
949.385,982.383,2,49
977.179,980.546,2,50
963.87,980.972,2,51
948.995,980.247,2,52
955.194,978.991,2,53
958.777,980.056,2,54
977.37,980.525,2,55
955.187,978.895,2,56
957.712,980.404,2,57
955.316,979.026,2,58
964.351,981.073,2,59
977.308,980.532,2,60
962.917,981.031,2,61
963.75,981.173,2,62
970.754,979.657,2,63
965.178,981.096,2,64
977.173,980.546,2,65
962.786,981.026,2,66
949.182,982.374,2,67
963.585,981.045,2,68
971.112,979.529,2,69
965.254,981.098,2,70
962.782,981.026,2,71
962.202,981.07,2,72
949.264,982.376,2,73
945.658,982.32,2,74
963.029,981.077,2,75
971.011,979.569,2,76
945.977,979.914,2,77
949.252,982.371,2,78
954.216,981.362,2,79
971.27,979.49,2,80
948.664,981.635,2,81
952.904,979.532,2,82
954.084,981.35,2,83
948.383,981.565,2,84
953.524,981.399,2,85
964.319,983.241,2,86
966.655,981.136,2,87
949.26,982.374,2,88
954.275,981.357,2,89
707.726,999.916,2,90
949.726,980.264,2,91
948.853,980.921,2,92
949.372,980.275,2,93
963.316,981.103,2,94
960.344,981.308,2,95
966.506,980.886,2,96
943.76,980.809,2,97
960.393,981.304,2,99
963.601,981.063,2,100
963.607,981.068,2,101
966.406,980.886,2,102
946.07,979.706,2,103
954.303,981.366,2,104
962.206,981.08,2,105
962.756,981.024,2,106
963.226,981.08,2,107
954.202,981.357,2,108
962.249,981.082,2,109
962.778,981.024,2,110
963.145,981.035,2,111
963.089,981.035,2,112
962.772,981.024,2,113
963.619,980.791,2,114
943.961,980.823,2,115
953.424,981.387,2,116
964.293,981.164,2,117
962.79,981.026,2,118
966.492,980.886,2,119
961.675,980.686,2,120
920.777,982.514,2,121
952.988,981.042,2,122
954.722,977.564,2,123
967.909,980.84,2,124
971.633,979.291,2,125
961.799,980.728,2,126
921.259,982.504,2,127
953.247,981.061,2,128
958.272,981.152,2,129
971.593,980.597,2,130
963.639,981.042,2,131
963.838,981.059,2,132
948.722,981.653,2,133
963.858,981.063,2,134
962.828,981.026,2,135
920.801,982.511,2,136
948.357,981.562,2,137
953.598,979.692,2,138
959.118,980.856,2,139
963.507,981.098,2,140
973.427,980.448,2,141
976.816,980.571,2,142
920.986,982.504,2,143
945.076,980.69,3,0
971.798,979.289,3,1
945.45,980.991,3,2
944.743,981.042,3,3
969.007,983.957,3,4
994.592,981.017,3,5
954.447,978.73,3,6
948.809,981.653,3,7
953.083,979.793,3,8
966.541,981.136,3,9
957.324,981.308,3,10
963.98,981.028,3,11
964.295,981.164,3,12
972.135,979.282,3,13
962.776,981.024,3,14
953.408,981.392,3,15
962.768,981.024,3,16
953.63,981.448,3,17
965.682,981.192,3,18
954.24,978.802,3,19
971.501,980.732,3,20
941.418,980.564,3,21
960.266,981.313,3,22
971.697,979.291,3,23
951.239,978.566,3,24
943.411,980.739,3,25
960.224,981.322,3,26
953.406,981.383,3,27
954.866,977.505,3,28
945.991,979.909,3,29
949.352,982.378,3,30
960.336,981.308,3,31
953.446,981.392,3,32
977.705,980.492,3,33
945.676,979.893,3,34
949.567,982.371,3,35
960.473,981.362,3,36
977.151,980.546,3,37
948.171,981.499,3,38
961.175,981.01,3,39
955.192,979.021,3,40
958.368,980.131,3,41
971.609,980.672,3,42
964.151,981.14,3,43
957.75,980.408,3,44
945.893,982.32,3,45
950.037,980.306,3,46
946.248,982.243,3,47
954.959,977.468,3,48
949.738,982.364,3,49
976.993,980.564,3,50
963.844,980.965,3,51
949.074,980.257,3,52
955.073,979.026,3,53
958.733,980.063,3,54
977.049,980.562,3,55
955.093,978.855,3,56
957.742,980.408,3,57
954.903,979.023,3,58
965.242,981.096,3,59
976.884,980.571,3,60
962.812,981.026,3,61
963.603,981.194,3,62
970.754,979.657,3,63
965.762,981.112,3,64
976.762,980.567,3,65
962.78,981.026,3,66
949.376,982.383,3,67
963.85,981.038,3,68
970.919,979.62,3,69
965.73,981.11,3,70
962.69,980.996,3,71
962.066,981.035,3,72
949.453,982.388,3,73
945.815,982.32,3,74
962.748,981.089,3,75
970.845,979.641,3,76
946.22,979.916,3,77
949.409,982.385,3,78
954.513,981.371,3,79
971.043,979.541,3,80
948.375,981.558,3,81
952.968,979.546,3,82
954.471,981.369,3,83
948.155,981.488,3,84
954.06,981.404,3,85
965.26,983.369,3,86
966.33,981.126,3,87
949.465,982.385,3,88
954.527,981.369,3,89
707.907,999.923,3,90
949.88,980.294,3,91
948.899,980.938,3,92
949.812,980.264,3,93
963.071,981.038,3,94
960.248,981.327,3,95
966.665,980.886,3,96
943.588,980.781,3,97
954.519,981.369,3,98
960.212,981.32,3,99
963.559,981.049,3,100
963.593,981.066,3,101
966.625,980.884,3,102
946.032,979.711,3,103
954.588,981.376,3,104
962.102,981.052,3,105
962.756,981.024,3,106
963.065,981.038,3,107
954.539,981.371,3,108
962.12,981.047,3,109
962.756,981.021,3,110
963.125,981.035,3,111
962.56,981.017,3,112
962.772,981.024,3,113
963.587,980.746,3,114
943.744,980.798,3,115
953.556,981.401,3,116
964.394,981.18,3,117
962.501,981.017,3,118
966.629,980.886,3,119
961.426,980.676,3,120
921.064,982.507,3,121
952.744,981.054,3,122
954.876,977.496,3,123
968.746,980.802,3,124
972.141,979.282,3,125
961.821,980.709,3,126
921.869,982.488,3,127
953.249,981.059,3,128
958.556,981.091,3,129
971.639,980.69,3,130
963.98,981.026,3,131
963.844,981.059,3,132
948.463,981.586,3,133
963.856,981.059,3,134
962.76,981.024,3,135
921.202,982.507,3,136
948.076,981.464,3,137
953.532,979.702,3,138
959.399,980.886,3,139
963.19,981.07,3,140
972.933,980.488,3,141
977.346,980.527,3,142
921.287,982.504,3,143
945.082,980.76,4,0
972.173,979.28,4,1
945.5,981.017,4,2
944.779,981.047,4,3
968.922,983.947,4,4
994.46,981.028,4,5
954.588,978.758,4,6
948.459,981.569,4,7
952.182,979.823,4,8
966.286,981.129,4,9
957.728,981.264,4,10
963.938,980.984,4,11
964.526,981.199,4,12
972.205,979.28,4,13
962.752,981.024,4,14
953.612,981.446,4,15
962.451,981.014,4,16
953.761,981.509,4,17
965.393,981.152,4,18
954.238,978.802,4,19
971.32,980.753,4,20
942.061,980.522,4,21
960.212,981.322,4,22
971.974,979.287,4,23
951.297,978.569,4,24
943.166,980.697,4,25
960.455,981.362,4,26
953.562,981.394,4,27
954.981,977.426,4,28
946.266,979.912,4,29
949.505,982.378,4,30
960.214,981.32,4,31
953.833,981.399,4,32
977.398,980.522,4,33
946.058,979.914,4,34
949.934,982.36,4,35
960.86,981.427,4,36
976.81,980.569,4,37
947.904,981.415,4,38
960.946,981.024,4,39
954.87,979.026,4,40
958.151,980.175,4,41
971.591,980.597,4,42
964.47,981.189,4,43
958.247,980.455,4,44
946.186,982.259,4,45
950.291,980.301,4,46
946.365,982.206,4,47
954.987,977.396,4,48
949.952,982.362,4,49
976.927,980.569,4,50
964.04,980.942,4,51
949.202,980.264,4,52
954.794,979.028,4,53
958.546,980.098,4,54
976.541,980.564,4,55
955.035,978.83,4,56
957.888,980.418,4,57
954.6,979.012,4,58
966.037,981.119,4,59
976.351,980.567,4,60
962.718,981.019,4,61
963.465,981.217,4,62
970.762,979.699,4,63
965.802,981.112,4,64
976.222,980.578,4,65
962.708,981.003,4,66
949.495,982.383,4,67
964.339,981.04,4,68
970.809,979.651,4,69
966.087,981.119,4,70
962.614,980.928,4,71
961.958,981.005,4,72
949.804,982.36,4,73
945.985,982.308,4,74
962.389,981.108,4,75
970.752,979.697,4,76
946.365,979.9,4,77
949.581,982.369,4,78
954.959,981.397,4,79
971.001,979.581,4,80
948.148,981.478,4,81
953.024,979.548,4,82
954.901,981.394,4,83
947.914,981.418,4,84
954.397,981.392,4,85
966.2,983.502,4,86
966.276,981.124,4,87
949.836,982.36,4,88
954.983,981.397,4,89
707.977,999.925,4,90
950.105,980.303,4,91
948.897,980.961,4,92
949.804,980.273,4,93
962.774,981.026,4,94
960.702,981.406,4,95
966.888,980.882,4,96
943.427,980.753,4,97
954.911,981.392,4,98
960.256,981.329,4,99
963.358,981.042,4,100
963.599,981.066,4,101
966.763,980.884,4,102
945.927,979.718,4,103
955.071,981.397,4,104
961.946,981.01,4,105
962.656,980.968,4,106
962.869,981.028,4,107
955.011,981.392,4,108
961.976,981.007,4,109
962.756,981.021,4,110
963.011,981.031,4,111
961.907,980.998,4,112
962.68,980.986,4,113
963.844,980.704,4,114
943.471,980.744,4,115
954.08,981.406,4,116
964.606,981.21,4,117
961.689,980.991,4,118
966.731,980.886,4,119
961.213,980.665,4,120
921.838,982.49,4,121
952.545,981.068,4,122
954.975,977.424,4,123
969.831,980.781,4,124
972.207,979.28,4,125
961.755,980.693,4,126
922.408,982.446,4,127
953.135,981.01,4,128
958.727,981,4,129
971.051,980.728,4,130
963.95,980.986,4,131
963.812,981.056,4,132
948.163,981.504,4,133
964.069,981.061,4,134
962.756,981.024,4,135
921.437,982.504,4,136
947.713,981.371,4,137
953.522,979.702,4,138
960.025,980.94,4,139
962.917,981.082,4,140
972.398,980.522,4,141
977.701,980.492,4,142
921.73,982.495,4,143
945.092,980.763,5,0
